"x" "y"
"1" 0 51.0626753149203
"2" 0.1 48.4270400848257
"3" 0.2 48.7564695275067
"4" 0.3 49.007171650609
"5" 0.4 51.5067683125413
"6" 0.5 52.9702229157781
"7" 0.6 50.7396303041072
"8" 0.7 49.7037327998639
"9" 0.8 48.2758451261057
"10" 0.9 47.4431351238943
"11" 1 53.073440723729
"12" 1.1 49.7546549306052
"13" 1.2 51.2919464213844
"14" 1.3 49.2144209967799
"15" 1.4 50.8214473607018
"16" 1.5 47.9466353980335
"17" 1.6 49.2957173106
"18" 1.7 51.1759946610076
"19" 1.8 48.4130448864436
"20" 1.9 52.5448333648833
"21" 2 46.6283165139968
"22" 2.1 53.2701511012763
"23" 2.2 51.0191302361512
"24" 2.3 51.9181008056256
"25" 2.4 52.7191164799312
"26" 2.5 54.8266535545167
"27" 2.6 51.730767664906
"28" 2.7 55.7497089524299
"29" 2.8 55.7796376304841
"30" 2.9 56.8527372563344
"31" 3 55.9238252567558
"32" 3.1 53.655251125993
"33" 3.2 56.7494660912019
"34" 3.3 59.7904853440732
"35" 3.4 54.4517100604067
"36" 3.5 55.9004491517407
"37" 3.6 56.5593209879458
"38" 3.7 57.3681657252951
"39" 3.8 57.334912778563
"40" 3.9 57.2565307269821
"41" 4 62.0494011041187
"42" 4.1 59.1320762918223
"43" 4.2 62.78756221886
"44" 4.3 62.4425861177059
"45" 4.4 62.8218368607368
"46" 4.5 67.2059541976553
"47" 4.6 65.1362955115354
"48" 4.7 64.3369467945459
"49" 4.8 61.6457287350776
"50" 4.9 68.3910584950525
"51" 5 66.590927964538
"52" 5.1 66.2656349821832
"53" 5.2 68.9703640472685
"54" 5.3 68.7374251783076
"55" 5.4 72.8313208321016
"56" 5.5 70.72870468997
"57" 5.6 71.2498773029642
"58" 5.7 74.6144896994493
"59" 5.8 76.2133634632532
"60" 5.9 77.9172602042472
"61" 6 79.4433448866019
"62" 6.1 84.190405083363
"63" 6.2 80.2654275878408
"64" 6.3 83.6006992802696
"65" 6.4 79.560879567582
"66" 6.5 84.1922705904257
"67" 6.6 83.1536138943454
"68" 6.7 87.2131118034479
"69" 6.8 84.1566583964174
"70" 6.9 88.6949217270283
"71" 7 92.4839782399371
"72" 7.1 90.2589767640503
"73" 7.2 93.6621569139801
"74" 7.3 95.4618688308083
"75" 7.4 94.921254189069
"76" 7.5 98.6052707733578
"77" 7.6 96.8976017467124
"78" 7.7 100.315808603046
"79" 7.8 100.947611114403
"80" 7.9 103.550953363452
"81" 8 103.118515887596
"82" 8.1 107.291931730326
"83" 8.2 106.837646707906
"84" 8.3 105.462516677041
"85" 8.4 111.222521024279
"86" 8.5 115.053167602938
"87" 8.6 109.265352648302
"88" 8.7 114.324655272684
"89" 8.8 120.139736576581
"90" 8.9 117.93738932686
"91" 9 120.316325185291
"92" 9.1 123.870877392548
"93" 9.2 121.551683842102
"94" 9.3 128.726438344584
"95" 9.4 130.793333816472
"96" 9.5 125.670060576324
"97" 9.6 134.854007836552
"98" 9.7 128.381237611689
"99" 9.8 132.339692176463
"100" 9.9 138.734209263747
"101" 10 138.885121032303
"102" 10.1 139.841804198294
"103" 10.2 141.73175799398
"104" 10.3 138.438505076005
"105" 10.4 143.926089272192
"106" 10.5 143.730289429129
"107" 10.6 148.46333362031
"108" 10.7 147.570795899821
"109" 10.8 152.623637793887
"110" 10.9 153.644269992654
"111" 11 154.513782432475
"112" 11.1 157.306984845759
"113" 11.2 160.001696959764
"114" 11.3 160.580846062589
"115" 11.4 162.022980971963
"116" 11.5 161.332742024143
"117" 11.6 169.748527027031
"118" 11.7 167.453221405528
"119" 11.8 168.937141703507
"120" 11.9 169.88048950532
"121" 12 171.876787846402
"122" 12.1 177.3619978723
"123" 12.2 175.62460271308
"124" 12.3 174.410586177491
"125" 12.4 180.934613587783
"126" 12.5 180.788390624596
"127" 12.6 183.664014202587
"128" 12.7 186.825214474331
"129" 12.8 190.89630667734
"130" 12.9 189.645720873891
"131" 13 194.298812986416
"132" 13.1 194.257202718384
"133" 13.2 197.378398732158
"134" 13.3 198.382216871238
"135" 13.4 201.397550727089
"136" 13.5 201.561608386377
"137" 13.6 205.289011336035
"138" 13.7 204.281424442448
"139" 13.8 208.854770437334
"140" 13.9 204.991838623207
"141" 14 210.748849165824
"142" 14.1 213.879807747192
"143" 14.2 210.324216812821
"144" 14.3 216.98158117642
"145" 14.4 216.1794732306
"146" 14.5 216.637192563386
"147" 14.6 220.38936703566
"148" 14.7 227.28897189177
"149" 14.8 226.500219064542
"150" 14.9 229.92542560791
"151" 15 232.031659179918
"152" 15.1 232.67788523957
"153" 15.2 234.792573090311
"154" 15.3 240.240137900687
"155" 15.4 241.310675317373
"156" 15.5 241.402120629495
"157" 15.6 241.811751412502
"158" 15.7 247.305929508543
"159" 15.8 247.422915285742
"160" 15.9 247.848071801539
"161" 16 251.894533006062
"162" 16.1 255.770331117919
"163" 16.2 253.317073435009
"164" 16.3 251.013104748076
"165" 16.4 258.492629599583
"166" 16.5 258.993624084019
"167" 16.6 262.265504319523
"168" 16.7 261.517503127223
"169" 16.8 266.153499700334
"170" 16.9 268.753679602526
"171" 17 268.331257291088
"172" 17.1 266.64208693271
"173" 17.2 272.722668535994
"174" 17.3 275.337123968062
"175" 17.4 278.753686305166
"176" 17.5 274.032053527692
"177" 17.6 280.110344276882
"178" 17.7 282.935635126199
"179" 17.8 279.913231381494
"180" 17.9 283.508790042197
"181" 18 288.520052473671
"182" 18.1 288.87721456698
"183" 18.2 291.407251843476
"184" 18.3 292.430004279295
"185" 18.4 296.402942167514
"186" 18.5 299.625214134692
"187" 18.6 294.672848874233
"188" 18.7 300.32711647803
"189" 18.8 300.137746088817
"190" 18.9 302.824743214232
"191" 19 303.256330515576
"192" 19.1 307.823272575075
"193" 19.2 310.643205500342
"194" 19.3 304.563279312836
"195" 19.4 312.301810004168
"196" 19.5 312.603370544945
"197" 19.6 316.014962437396
"198" 19.7 312.109961244447
"199" 19.8 317.913630097807
"200" 19.9 318.267204023828
"201" 20 319.588150885668
"202" 20.1 326.770381677908
"203" 20.2 323.283148676116
"204" 20.3 327.180208298268
"205" 20.4 330.299385791165
"206" 20.5 327.789827646231
"207" 20.6 331.824134823302
"208" 20.7 335.097087610202
"209" 20.8 338.490233506318
"210" 20.9 336.571671687274
"211" 21 341.192876102877
"212" 21.1 340.130650460916
"213" 21.2 339.578513329172
"214" 21.3 343.664215256236
"215" 21.4 347.794054379961
"216" 21.5 346.712832881522
"217" 21.6 344.962946582531
"218" 21.7 351.269991703614
"219" 21.8 351.328686829011
"220" 21.9 351.487115155661
"221" 22 354.706901766401
"222" 22.1 352.986285797261
"223" 22.2 357.040019658575
"224" 22.3 357.966404076627
"225" 22.4 357.758418476698
"226" 22.5 359.413684568124
"227" 22.6 360.10209462908
"228" 22.7 362.765301037054
"229" 22.8 366.666585560918
"230" 22.9 363.252413951372
"231" 23 369.71868680844
"232" 23.1 371.90516522062
"233" 23.2 374.055901985143
"234" 23.3 372.921168226189
"235" 23.4 378.563320974448
"236" 23.5 372.097363462731
"237" 23.6 378.029693513446
"238" 23.7 377.833313998476
"239" 23.8 382.845486032876
"240" 23.9 383.099838184604
"241" 24 384.660066321462
"242" 24.1 385.40402943108
"243" 24.2 384.391391072976
"244" 24.3 389.022335152861
"245" 24.4 388.457473016159
"246" 24.5 388.518280927691
"247" 24.6 393.557895860729
"248" 24.7 391.823505119174
"249" 24.8 393.528321124743
"250" 24.9 394.372337818513
"251" 25 396.900979622409
"252" 25.1 399.776850124107
"253" 25.2 395.924517762518
"254" 25.3 397.290764489473
"255" 25.4 395.655737299298
"256" 25.5 401.684912373992
"257" 25.6 405.066645108764
"258" 25.7 402.669456389491
"259" 25.8 403.253355426773
"260" 25.9 407.331167784014
"261" 26 406.346064060175
"262" 26.1 410.192743397196
"263" 26.2 408.730955831432
"264" 26.3 412.045595856421
"265" 26.4 413.802600986786
"266" 26.5 414.659959217652
"267" 26.6 416.449874667827
"268" 26.7 416.363859967468
"269" 26.8 417.218288926311
"270" 26.9 419.628023672235
"271" 27 423.813311866139
"272" 27.1 421.628814411786
"273" 27.2 422.547456501803
"274" 27.3 422.776399616707
"275" 27.4 420.249289256977
"276" 27.5 427.228514417825
"277" 27.6 430.145294917755
"278" 27.7 426.318582269844
"279" 27.8 428.025439802257
"280" 27.9 432.947349168434
"281" 28 427.97082075305
"282" 28.1 434.27101046529
"283" 28.2 430.026621373358
"284" 28.3 432.197603578162
"285" 28.4 438.043868720266
"286" 28.5 437.086999686006
"287" 28.6 435.632782973536
"288" 28.7 439.07112094368
"289" 28.8 439.726378788673
"290" 28.9 440.900319507996
"291" 29 441.841856948126
"292" 29.1 441.985193424015
"293" 29.2 440.856155937761
"294" 29.3 445.015174323556
"295" 29.4 445.951627989823
"296" 29.5 446.756195285473
"297" 29.6 447.402220172159
"298" 29.7 447.641702547229
"299" 29.8 448.701316281819
"300" 29.9 449.925986164908
"301" 30 448.804574475282
"302" 30.1 452.895611168698
"303" 30.2 451.287591707588
"304" 30.3 454.058741877229
"305" 30.4 453.288582553707
"306" 30.5 454.207168391694
"307" 30.6 457.206713359861
"308" 30.7 459.156977106483
"309" 30.8 461.941469254466
"310" 30.9 461.054709659077
"311" 31 455.615792427621
"312" 31.1 459.06068679959
"313" 31.2 460.952525595012
"314" 31.3 464.377945672107
"315" 31.4 462.609110920333
"316" 31.5 466.306140538269
"317" 31.6 463.376957170494
"318" 31.7 462.071466457224
"319" 31.8 466.490234499185
"320" 31.9 466.914434723699
"321" 32 470.904406706023
"322" 32.1 467.169371735233
"323" 32.2 467.11993450838
"324" 32.3 468.060983704216
"325" 32.4 471.734149926815
"326" 32.5 467.738694314556
"327" 32.6 472.466233806244
"328" 32.7 473.320086628212
"329" 32.8 473.652686404892
"330" 32.9 474.158376079079
"331" 33 471.772566309642
"332" 33.1 476.002580171214
"333" 33.2 474.006451775814
"334" 33.3 476.78120764283
"335" 33.4 479.719031947448
"336" 33.5 479.541006813488
"337" 33.6 479.473436909722
"338" 33.7 479.176625717246
"339" 33.8 478.959369132884
