"x" "y"
"1" 0 11.3739617337471
"2" 0.1 9.65202832909559
"3" 0.2 10.6560048596146
"4" 0.3 11.9842647718157
"5" 0.4 10.5579774816223
"6" 0.5 8.57259366342713
"7" 0.6 8.07666556888912
"8" 0.7 10.4393032348844
"9" 0.8 8.81339677492848
"10" 0.9 13.1768399643538
"11" 1 10.8062520699162
"12" 1.1 8.46819365400794
"13" 1.2 11.7081004678867
"14" 1.3 10.5904118375796
"15" 1.4 8.54862224173482
"16" 1.5 4.92542428553979
"17" 1.6 13.5098378204626
"18" 1.7 9.20548177723127
"19" 1.8 8.08849558587317
"20" 1.9 10.3512019062601
"21" 2 10.7134942480365
"22" 2.1 14.5447625311431
"23" 2.2 16.3908643977111
"24" 2.3 14.4469431389533
"25" 2.4 14.1820375778929
"26" 2.5 12.796289665871
"27" 2.6 15.7942518576913
"28" 2.7 18.0141682527446
"29" 2.8 15.1915761887127
"30" 2.9 16.1214184238864
"31" 3 22.6207279879595
"32" 3.1 20.3616380819154
"33" 3.2 26.0567911693935
"34" 3.3 24.6871985673456
"35" 3.4 28.5825489522415
"36" 3.5 28.6955547154438
"37" 3.6 28.51204687304
"38" 3.7 33.8505699482138
"39" 3.8 33.5486961011398
"40" 3.9 36.3689255404291
"41" 4 42.3146245348667
"42" 4.1 41.6214497530039
"43" 4.2 45.9147160128638
"44" 4.3 51.6604045489305
"45" 4.4 54.5138415445641
"46" 4.5 58.1852132738515
"47" 4.6 60.2539760680558
"48" 4.7 65.0842395474131
"49" 4.8 71.068309725101
"50" 4.9 70.440969669225
"51" 5 73.8623761039495
"52" 5.1 84.2122043863233
"53" 5.2 83.9329951471389
"54" 5.3 88.2016712745675
"55" 5.4 95.6159959465953
"56" 5.5 98.7890677531189
"57" 5.6 103.535495006588
"58" 5.7 110.501613937766
"59" 5.8 113.82395030352
"60" 5.9 116.34223360556
"61" 6 124.875870584309
"62" 6.1 130.681943648942
"63" 6.2 133.293235339753
"64" 6.3 138.771946643166
"65" 6.4 142.506458872235
"66" 6.5 148.247786419622
"67" 6.6 156.143945134984
"68" 6.7 158.456847261054
"69" 6.8 168.425092485859
"70" 6.9 172.98804336843
"71" 7 183.139981151648
"72" 7.1 182.716720006999
"73" 7.2 190.094168833764
"74" 7.3 194.150117574544
"75" 7.4 199.049293101973
"76" 7.5 208.276658601456
"77" 7.6 210.945437037337
"78" 7.7 220.489321518481
"79" 7.8 228.948009551532
"80" 7.9 228.368975027978
"81" 8 241.163309313313
"82" 8.1 240.266207443602
"83" 8.2 250.736398540797
"84" 8.3 255.814748405879
"85" 8.4 260.58120343725
"86" 8.5 266.482844028574
"87" 8.6 273.800248748074
"88" 8.7 280.69497559954
"89" 8.8 287.072504226303
"90" 8.9 292.205311033666
"91" 9 300.504280754981
"92" 9.1 305.009213268987
"93" 9.2 309.988415884908
"94" 9.3 313.870700041067
"95" 9.4 322.910299773561
"96" 9.5 326.194074658958
"97" 9.6 331.189065367782
"98" 9.7 340.294982725496
"99" 9.8 346.010029576579
"100" 9.9 350.086532861198
"101" 10 357.677338615648
"102" 10.1 356.824657782265
"103" 10.2 368.887364882476
"104" 10.3 375.397508595719
"105" 10.4 380.296898953516
"106" 10.5 382.024609415192
"107" 10.6 384.811482808782
"108" 10.7 395.523455903774
"109" 10.8 399.281572417708
"110" 10.9 405.010996499457
"111" 11 414.776270717358
"112" 11.1 412.823590474389
"113" 11.2 419.920537392746
"114" 11.3 427.782016954931
"115" 11.4 427.855473157481
"116" 11.5 433.088704876284
"117" 11.6 444.531469149119
"118" 11.7 446.308265346989
"119" 11.8 447.232382509912
"120" 11.9 450.981332443543
"121" 12 456.767282396657
"122" 12.1 463.270663456292
"123" 12.2 468.158128496792
"124" 12.3 468.123427133106
"125" 12.4 478.004022687861
"126" 12.5 477.423360692097
"127" 12.6 485.332748038951
"128" 12.7 486.923382492356
"129" 12.8 492.913449516475
"130" 12.9 495.434896203105
"131" 13 499.416051273783
"132" 13.1 502.553630272905
"133" 13.2 507.267299032327
"134" 13.3 511.643825085436
"135" 13.4 513.340673414681
"136" 13.5 515.903110507302
"137" 13.6 519.212494666396
"138" 13.7 523.701695324903
"139" 13.8 526.666768808401
"140" 13.9 531.948466818687
"141" 14 533.312599811187
"142" 14.1 537.460007366568
"143" 14.2 540.141966030014
"144" 14.3 541.954770649911
"145" 14.4 542.530927298403
"146" 14.5 547.088160260167
"147" 14.6 552.00251350339
"148" 14.7 556.898440168826
"149" 14.8 555.793592666846
"150" 14.9 561.266266826344
"151" 15 562.593403348754
"152" 15.1 569.443637565292
"153" 15.2 570.63315761393
"154" 15.3 571.369830967601
"155" 15.4 573.240670112931
"156" 15.5 575.683379230989
"157" 15.6 580.176177299287
"158" 15.7 584.749698267127
"159" 15.8 583.249136038071
"160" 15.9 591.163779738668
"161" 16 586.604775136004
"162" 16.1 589.292332718316
"163" 16.2 588.571969260253
"164" 16.3 596.091652339996
"165" 16.4 601.301977974556
"166" 16.5 597.552143870962
"167" 16.6 600.698448188562
"168" 16.7 604.664765647143
"169" 16.8 602.968620472447
"170" 16.9 606.726742995757
"171" 17 609.678863108396
"172" 17.1 606.002264648308
"173" 17.2 611.781057868721
"174" 17.3 614.990582991793
"175" 17.4 615.916388599946
"176" 17.5 619.185806116314
"177" 17.6 619.396515493332
"178" 17.7 621.221954578741
"179" 17.8 622.299843439035
"180" 17.9 624.941401346204
"181" 18 622.301090322813
"182" 18.1 627.546854150626
"183" 18.2 624.791882242445
"184" 18.3 633.319171668723
"185" 18.4 634.299204502301
"186" 18.5 636.388684743521
"187" 18.6 629.932861169824
"188" 18.7 634.956143324093
"189" 18.8 637.071462073044
"190" 18.9 638.310892602536
"191" 19 639.051375946405
"192" 19.1 644.400440370184
"193" 19.2 642.893169938157
"194" 19.3 643.660728124994
"195" 19.4 644.492414030392
"196" 19.5 646.328912171063
"197" 19.6 649.578832944602
"198" 19.7 648.329506013874
"199" 19.8 649.602778974514
"200" 19.9 653.022401481252
"201" 20 651.718540282737
"202" 20.1 652.151559693461
"203" 20.2 658.385488546599
"204" 20.3 654.720167116163
"205" 20.4 659.141054351858
"206" 20.5 659.618840332378
"207" 20.6 659.937955480227
"208" 20.7 657.720147045794
"209" 20.8 661.633092464551
"210" 20.9 662.606592609154
"211" 21 666.841373093694
"212" 21.1 667.6027556028
"213" 21.2 665.390854445501
"214" 21.3 669.410880229769
"215" 21.4 665.395942870757
"216" 21.5 669.122483073142
"217" 21.6 670.565552564355
"218" 21.7 670.631903405839
"219" 21.8 669.343994577075
"220" 21.9 672.872163935335
"221" 22 674.633211230404
"222" 22.1 674.67432984719
"223" 22.2 674.78364455485
"224" 22.3 676.56782901945
"225" 22.4 675.096267896207
"226" 22.5 678.628060654366
"227" 22.6 681.489750621022
"228" 22.7 678.430422480584
"229" 22.8 682.171223333003
"230" 22.9 684.215712872195
"231" 23 679.298399142696
"232" 23.1 685.980623114021
"233" 23.2 683.146205395295
"234" 23.3 685.494078239918
"235" 23.4 686.705306636549
"236" 23.5 686.824404425931
"237" 23.6 684.02998925782
"238" 23.7 685.089427260736
"239" 23.8 687.943892417467
"240" 23.9 689.791468690881
"241" 24 689.456066793967
"242" 24.1 689.915104046937
"243" 24.2 689.656925138076
"244" 24.3 692.872552053085
"245" 24.4 692.985704998212
"246" 24.5 696.45223097209
"247" 24.6 694.788573411002
"248" 24.7 692.847298259383
"249" 24.8 695.802776922739
"250" 24.9 699.925678746346
"251" 25 694.756119289131
"252" 25.1 697.021776037351
"253" 25.2 695.349633493842
"254" 25.3 699.657729804202
"255" 25.4 701.187500581405
"256" 25.5 698.765689782176
"257" 25.6 698.610932980112
"258" 25.7 701.179115936235
"259" 25.8 704.70103315059
"260" 25.9 703.912702810436
"261" 26 704.325343739162
"262" 26.1 700.261837374674
"263" 26.2 706.85707865562
"264" 26.3 704.052405089478
"265" 26.4 704.777579310515
"266" 26.5 706.938184456566
"267" 26.6 710.177070512018
"268" 26.7 706.95898091996
"269" 26.8 709.71499035273
"270" 26.9 709.655983280591
"271" 27 710.136362427813
"272" 27.1 708.338637142099
"273" 27.2 710.970915487908
"274" 27.3 711.983022706662
"275" 27.4 710.895488253838
"276" 27.5 712.949157158868
"277" 27.6 712.571023060353
"278" 27.7 716.749982914419
"279" 27.8 715.865397188
"280" 27.9 714.01585053677
"281" 28 715.795589242529
"282" 28.1 720.279645205382
"283" 28.2 716.987486588103
"284" 28.3 719.316050257295
"285" 28.4 722.439076213862
"286" 28.5 717.849521921958
"287" 28.6 721.404852850256
"288" 28.7 717.931638773243
"289" 28.8 722.882738267631
"290" 28.9 722.335696506497
"291" 29 721.994181570606
"292" 29.1 725.087188448776
"293" 29.2 723.28431242769
"294" 29.3 725.998738329796
"295" 29.4 725.232317849104
"296" 29.5 724.378833323903
"297" 29.6 726.450125419569
"298" 29.7 727.605345131536
"299" 29.8 727.523770880449
"300" 29.9 728.079930747221
"301" 30 729.100935611349
"302" 30.1 728.365251003288
"303" 30.2 729.114982046684
"304" 30.3 731.020890954003
"305" 30.4 730.650572502007
"306" 30.5 737.70697754484
"307" 30.6 733.197645837498
"308" 30.7 734.254351324804
"309" 30.8 735.251664063713
"310" 30.9 733.726489812656
"311" 31 736.261585795184
"312" 31.1 734.828063531317
"313" 31.2 735.586862988202
"314" 31.3 737.610166784174
"315" 31.4 736.99416527911
"316" 31.5 738.482189023193
"317" 31.6 738.202056487978
"318" 31.7 740.493579075723
"319" 31.8 743.761884063175
"320" 31.9 739.579342199955
"321" 32 741.524280913438
"322" 32.1 743.971206363588
"323" 32.2 743.207583126551
"324" 32.3 746.934464357001
"325" 32.4 743.655224644073
"326" 32.5 748.984906468943
"327" 32.6 744.717448159362
"328" 32.7 743.192110213716
"329" 32.8 749.509940717333
"330" 32.9 751.125764596806
"331" 33 744.685242529243
"332" 33.1 748.154237928824
"333" 33.2 748.448868715091
"334" 33.3 749.979879446782
"335" 33.4 748.063186224042
"336" 33.5 751.229686668722
"337" 33.6 750.779598683459
"338" 33.7 756.924901876103
"339" 33.8 755.901993330844
"340" 33.9 753.525403366394
"341" 34 756.253759141802
"342" 34.1 749.163688633407
"343" 34.2 754.205336844819
"344" 34.3 749.91196685643
"345" 34.4 757.53251372923
