"x" "y"
"1" 0 8.4420915250045
"2" 0.1 5.80868878423616
"3" 0.2 13.6632711766842
"4" 0.3 8.32286402265427
"5" 0.4 11.9061015843192
"6" 0.5 11.1032693755934
"7" 0.6 8.74704631699508
"8" 0.7 11.3948942566588
"9" 0.8 13.1485101364027
"10" 0.9 13.2919973724604
"11" 1 13.015705161249
"12" 1.1 20.0538753148543
"13" 1.2 15.8317269638134
"14" 1.3 14.781217823374
"15" 1.4 17.0859333055502
"16" 1.5 16.8931925873232
"17" 1.6 17.3419919282345
"18" 1.7 16.0350137159415
"19" 1.8 21.0364506039196
"20" 1.9 23.8584110360637
"21" 2 20.6091853920571
"22" 2.1 21.2123678017015
"23" 2.2 23.3276187694851
"24" 2.3 25.8303370594859
"25" 2.4 22.0509365350232
"26" 2.5 26.2251050871042
"27" 2.6 26.8590123622882
"28" 2.7 26.0159434190921
"29" 2.8 29.5370129749652
"30" 2.9 29.2206383242105
"31" 3 28.7976856669882
"32" 3.1 30.5122530823816
"33" 3.2 30.5707007473509
"34" 3.3 33.0672135041069
"35" 3.4 32.8914986154529
"36" 3.5 33.425285104077
"37" 3.6 37.4235065438369
"38" 3.7 36.9320212827035
"39" 3.8 39.4756440944597
"40" 3.9 38.6357849050536
"41" 4 38.485230911433
"42" 4.1 39.5580465096645
"43" 4.2 42.5407930906252
"44" 4.3 40.9180385570824
"45" 4.4 42.4483464102785
"46" 4.5 44.459955468272
"47" 4.6 45.7699928195198
"48" 4.7 42.9103089760148
"49" 4.8 45.1402131539774
"50" 4.9 47.5354889591741
"51" 5 49.2722897399049
"52" 5.1 47.3590484838667
"53" 5.2 49.9181708379211
"54" 5.3 52.1501454539806
"55" 5.4 53.5468851870924
"56" 5.5 55.5509331939144
"57" 5.6 51.5451437370833
"58" 5.7 56.2476337100579
"59" 5.8 59.4034044226269
"60" 5.9 57.2591763378969
"61" 6 59.1980787862022
"62" 6.1 62.1691176975061
"63" 6.2 63.4023633376106
"64" 6.3 64.5806504757157
"65" 6.4 65.0208287616599
"66" 6.5 64.012418841594
"67" 6.6 69.2435334683138
"68" 6.7 66.7324830490583
"69" 6.8 68.6838774806504
"70" 6.9 70.3036724042913
"71" 7 74.7390008746026
"72" 7.1 67.521068262176
"73" 7.2 72.702525206823
"74" 7.3 72.5416311085194
"75" 7.4 75.3231677851233
"76" 7.5 68.8571816474309
"77" 7.6 74.5849493140045
"78" 7.7 76.1453544482359
"79" 7.8 77.7854586019744
"80" 7.9 76.0511583363047
"81" 8 78.8588464438697
"82" 8.1 78.5641103680578
"83" 8.2 83.6029876028666
"84" 8.3 79.5624974213027
