"x" "y"
"1" 0 11.0416794328666
"2" 0.1 10.7921117978446
"3" 0.2 10.5677941866627
"4" 0.3 13.2182924729594
"5" 0.4 11.3276541465127
"6" 0.5 9.46217687198255
"7" 0.6 10.5861073908678
"8" 0.7 9.78112242536514
"9" 0.8 9.27574181288092
"10" 0.9 7.39421268697184
"11" 1 12.0005426549157
"12" 1.1 8.19930426840268
"13" 1.2 9.05521684267127
"14" 1.3 10.6442529273078
"15" 1.4 5.43816446438307
"16" 1.5 9.915952726876
"17" 1.6 12.6667655283336
"18" 1.7 10.4014766685017
"19" 1.8 9.0858504532479
"20" 1.9 7.23199177878825
"21" 2 10.5850208499949
"22" 2.1 4.67465629610535
"23" 2.2 10.2139007430761
"24" 2.3 8.19981025081808
"25" 2.4 11.8215801579074
"26" 2.5 10.0654229350526
"27" 2.6 10.5478862473669
"28" 2.7 10.4587111623269
"29" 2.8 9.21471012715054
"30" 2.9 8.59357897822211
"31" 3 11.773866275768
"32" 3.1 10.0350666381792
"33" 3.2 9.74576235978899
"34" 3.3 8.69348253796301
"35" 3.4 8.32406476090273
"36" 3.5 8.28675891293888
"37" 3.6 11.7967885941334
"38" 3.7 9.01849736793468
"39" 3.8 5.9818247385707
"40" 3.9 7.72464682715741
"41" 4 8.06734323011936
"42" 4.1 7.57315407493533
"43" 4.2 9.98118083330848
"44" 4.3 11.2722723964785
"45" 4.4 8.92241754149294
"46" 4.5 11.1260787654606
"47" 4.6 13.8253158438696
"48" 4.7 9.93505781527107
"49" 4.8 15.62391417074
"50" 4.9 9.58541541834942
"51" 5 12.1546175645001
"52" 5.1 13.5538879666451
"53" 5.2 10.3405338136772
"54" 5.3 6.69166331469364
"55" 5.4 12.0070164635193
"56" 5.5 11.0901863175529
"57" 5.6 12.0680711014179
"58" 5.7 11.2758803062751
"59" 5.8 10.7293651423101
"60" 5.9 9.80268742270707
"61" 6 7.00299924676719
"62" 6.1 7.5162394595103
"63" 6.2 13.1475142631215
"64" 6.3 13.6999222408951
"65" 6.4 9.36971265475264
"66" 6.5 10.3079352959127
"67" 6.6 9.2203314058916
"68" 6.7 8.92032126127975
"69" 6.8 10.8785374080496
"70" 6.9 5.68960713312886
"71" 7 6.08603765874948
"72" 7.1 6.30987352876393
"73" 7.2 11.9959702867104
"74" 7.3 7.49791349559212
"75" 7.4 11.0926968773947
"76" 7.5 10.0018230383321
"77" 7.6 10.6009704113429
"78" 7.7 7.56963302007426
"79" 7.8 10.1371990272025
"80" 7.9 9.08522764044932
