"x" "y"
"1" 0 9.55837615168396
"2" 0.1 9.27562475757319
"3" 0.2 9.49383943001878
"4" 0.3 9.03483938546672
"5" 0.4 10.8818572463279
"6" 0.5 8.08332552516846
"7" 0.6 11.8061323473791
"8" 0.7 10.9796676029672
"9" 0.8 9.24854255817674
"10" 0.9 10.4855532553227
"11" 1 10.5949712167918
"12" 1.1 8.04782823472123
"13" 1.2 8.08712013927039
"14" 1.3 4.94427952768663
"15" 1.4 10.5578939785137
"16" 1.5 10.9738407160414
"17" 1.6 12.7488797891206
"18" 1.7 9.44036170063864
"19" 1.8 11.5133559092191
"20" 1.9 11.9304402892174
"21" 2 9.77046484131683
"22" 2.1 12.5968701766102
"23" 2.2 13.569315455362
"24" 2.3 12.9178406732217
"25" 2.4 10.7028025423188
"26" 2.5 11.6042147675782
"27" 2.6 12.822813963372
"28" 2.7 7.68753033156577
"29" 2.8 8.25954001005172
"30" 2.9 9.3954951933498
"31" 3 10.6150245471716
"32" 3.1 5.56172981239014
"33" 3.2 11.4457858527584
"34" 3.3 8.11233070776372
"35" 3.4 9.06051966138611
"36" 3.5 11.4469111056423
"37" 3.6 8.06661444309009
"38" 3.7 9.54727079480472
"39" 3.8 6.40558488342052
"40" 3.9 6.84893368145766
"41" 4 8.61238172866661
"42" 4.1 9.13854621277199
"43" 4.2 10.0817423072274
"44" 4.3 8.61911833116049
"45" 4.4 12.8446963781477
"46" 4.5 8.22214930709893
"47" 4.6 11.9509067147046
"48" 4.7 14.7353556881083
"49" 4.8 7.66270807807851
"50" 4.9 9.25012821113941
"51" 5 9.59541773426113
"52" 5.1 10.3204334506949
"53" 5.2 12.9425973408054
"54" 5.3 14.5701271688203
"55" 5.4 9.86692011143812
"56" 5.5 13.7794211487495
"57" 5.6 10.6587001080044
"58" 5.7 8.15122801059242
"59" 5.8 11.412923816443
"60" 5.9 10.3590683244662
"61" 6 9.10697633943315
"62" 6.1 7.68249471209143
"63" 6.2 10.2572739412279
"64" 6.3 6.63163085115098
"65" 6.4 14.1490006808511
"66" 6.5 8.96701423988724
"67" 6.6 9.16707467723743
